id_cliente,receita_total,numero_transacoes,id_produto,id,nome
669,9036.82,36,697,669.0,Adecilda
670,7904.06,36,125,670.0,Adecildo
671,7254.7699999999995,29,512,671.0,Adecilia
672,6334.639999999999,30,991,672.0,Adecimar
673,7075.1900000000005,28,421,673.0,Adecina
674,6172.66,19,434,674.0,Adecio
675,5697.45,24,1128,675.0,Adecir
676,4919.94,24,103,676.0,Adecivaldo
677,7028.74,29,46,677.0,Adeclair
678,5269.13,21,259,678.0,Adecleia
679,6779.34,26,335,679.0,Adecy
680,5618.3,25,135,680.0,Adedino
681,9986.95,35,14,681.0,Adegair
682,8720.16,35,8497,682.0,Adegar
683,4620.95,16,5207,683.0,Adegil
684,8264.06,25,272,684.0,Adegildo
685,9873.3,36,95,685.0,Adegilson
686,7023.39,28,514,686.0,Adegina
687,10009.79,32,121,687.0,Adegir
688,4639.79,23,597,688.0,Adegmar
689,5745.2,32,196,689.0,Adeguimar
690,8474.91,32,719,690.0,Adei
691,8600.53,29,333,691.0,Adeia
692,8004.38,31,807,692.0,Adeiana
693,7945.84,28,455,693.0,Adeias
694,8840.66,36,3654,694.0,Adeice
695,5434.18,26,297,695.0,Adeide
696,5955.29,33,51,696.0,Adeides
697,7426.57,34,24,697.0,Adeil
698,8059.88,30,1056,698.0,Adeila
699,9254.0,32,197,699.0,Adeilane
700,9482.1,32,4,700.0,Adeilce
701,8217.45,30,322,701.0,Adeilda
702,7532.03,36,84,702.0,Adeilde
703,7427.31,30,14,703.0,Adeildes
704,8817.26,32,184,704.0,Adeildo
705,7967.36,28,266,705.0,Adeildon
706,8791.06,33,8396,706.0,Adeilma
707,8323.65,36,555,707.0,Adeilmo
708,8046.34,32,8947,708.0,Adeilsa
709,6594.05,27,45,709.0,Adeilse
710,6745.25,32,469,710.0,Adeilso
711,2927.36,19,618,711.0,Adeilsom
712,7236.36,33,229,712.0,Adeilson
713,10447.39,40,350,713.0,Adeilta
714,6428.08,27,162,714.0,Adeilto
715,5920.25,27,84,715.0,Adeilton
716,11091.18,41,89,716.0,Adeilza
717,4699.01,30,21,717.0,Adeilze
718,7502.8099999999995,30,628,718.0,Adeilzo
719,7052.21,32,163,719.0,Adeina
720,5571.28,32,375,720.0,Adeine
721,11293.83,34,4798,721.0,Adeir
722,9896.22,30,574,722.0,Adeires
723,7316.79,31,1440,723.0,Adeirson
724,6847.66,25,386,724.0,Adeirton
725,6132.95,25,13,725.0,Adeisa
726,10477.9,40,29,726.0,Adeise
727,10214.1,29,1069,727.0,Adeisio
728,6773.0599999999995,26,508,728.0,Adeison
729,8747.23,36,369,729.0,Adeita
730,12137.88,41,589,730.0,Adeiuda
731,6681.34,22,449,731.0,Adeiusa
732,6107.57,18,1632,732.0,Adeiva
733,7771.83,35,109,733.0,Adeiza
734,10236.36,35,791,734.0,Adeize
735,9047.55,32,13,735.0,Adejaci
736,5301.67,25,193,736.0,Adejacir
737,9132.76,31,415,737.0,Adejailton
738,8504.22,35,92,738.0,Adejaime
739,9855.78,38,768,739.0,Adejair
740,7574.57,30,108,740.0,Adejaldo
741,5306.24,24,237,741.0,Adejalma
742,5353.51,20,679,742.0,Adejalmo
743,9650.79,32,77,743.0,Adejamir
744,8646.19,38,204,744.0,Adejan
745,6351.13,26,56,745.0,Adejane
746,7864.34,29,154,746.0,Adejani
747,5551.79,22,666,747.0,Adejanio
748,12671.15,31,73,748.0,Adejanir
749,4865.95,22,31,749.0,Adejanira
750,6676.37,32,350,750.0,Adejar
751,5402.73,21,34,751.0,Adejardo
752,3651.17,26,638,752.0,Adejilson
753,8206.89,30,130,753.0,Adejunior
754,7579.24,32,483,754.0,Adel
755,10144.29,28,696,755.0,Adela
756,7716.68,31,119,756.0,Adelacir
757,7902.79,33,857,757.0,Adeladia
758,8423.49,38,521,758.0,Adeladio
759,6085.85,24,262,759.0,Adelaida
760,6267.67,33,101,760.0,Adelaide
761,4858.03,30,154,761.0,Adelaides
762,7171.58,28,510,762.0,Adelaidio
763,5802.15,33,67,763.0,Adelaido
764,6508.46,23,205,764.0,Adelaine
765,4658.05,27,78,765.0,Adelair
766,7717.78,32,192,766.0,Adelan
767,4322.95,26,219,767.0,Adelana
768,9436.8,30,323,768.0,Adelande
769,5006.92,21,90,769.0,Adelandia
770,6429.97,24,296,770.0,Adelandio
771,6694.41,28,426,771.0,Adelane
772,7859.08,33,447,772.0,Adelange
773,13400.21,36,98,773.0,Adelani
774,8215.449999999999,30,320,774.0,Adelania
775,5792.35,23,1152,775.0,Adelanio
776,6687.46,25,74,776.0,Adelano
777,7337.34,29,85,777.0,Adelany
778,7157.53,31,228,778.0,Adelar
779,6089.4,28,701,779.0,Adelardo
780,6433.47,33,190,780.0,Adelario
781,5697.3099999999995,24,500,781.0,Adelayde
782,9794.95,38,107,782.0,Adelayne
783,7708.17,31,627,783.0,Adelazir
784,8066.95,30,165,784.0,Adelba
785,6088.91,35,338,785.0,Adelbar
786,4536.28,19,547,786.0,Adelberto
787,7205.15,27,16,787.0,Adelca
788,5188.46,24,220,788.0,Adelchi
789,7312.93,30,1115,789.0,Adelci
790,3528.11,20,530,790.0,Adelcia
791,5165.39,22,495,791.0,Adelciane
792,5580.38,24,1280,792.0,Adelcides
793,9471.34,38,178,793.0,Adelcidio
794,6955.13,33,568,794.0,Adelcilene
795,5494.6900000000005,18,506,795.0,Adelcimar
796,7111.5,35,12,796.0,Adelcina
797,5789.21,23,55,797.0,Adelcino
798,6384.08,29,108,798.0,Adelcio
799,10735.28,33,222,799.0,Adelcione
800,6838.0,26,100,800.0,Adelcir
801,8261.4,27,131,801.0,Adelcira
802,8228.52,32,274,802.0,Adelco
803,5448.53,24,17,803.0,Adelcon
804,7898.25,33,4,804.0,Adelcy
805,10046.09,33,211,805.0,Adele
806,7908.32,27,157,806.0,Adelei
807,10933.31,33,26,807.0,Adeleide
808,7256.39,29,468,808.0,Adelelmo
809,5214.219999999999,26,369,809.0,Adelena
810,6471.63,32,455,810.0,Adelene
811,7535.25,29,4053,811.0,Adeleon
812,9206.789999999999,33,205,812.0,Adeler
813,8311.75,32,55,813.0,Adelerme
814,9976.85,33,26,814.0,Adeles
815,9067.68,36,272,815.0,Adelfino
816,9533.67,34,25,816.0,Adelfo
817,5475.96,24,668,817.0,Adelfran
818,8053.35,28,219,818.0,Adelgicio
819,9835.01,42,133,819.0,Adelgisio
820,7416.12,27,130,820.0,Adelheid
821,6195.1,24,65,821.0,Adeli
822,4079.73,25,967,822.0,Adelia
823,8833.199999999999,36,877,823.0,Adelian
824,8284.54,29,334,824.0,Adeliana
825,6351.54,29,163,825.0,Adeliane
826,6976.51,30,873,826.0,Adeliano
827,6589.76,27,354,827.0,Adelias
828,6164.14,24,282,828.0,Adelica
829,11254.66,34,452,829.0,Adelice
830,5952.09,28,122,830.0,Adelici
831,8303.01,27,86,831.0,Adelicia
832,7057.55,22,799,832.0,Adelicio
833,7273.47,27,30,833.0,Adelico
834,7816.5599999999995,30,279,834.0,Adelida
835,6671.66,27,273,835.0,Adelide
836,8759.880000000001,38,220,836.0,Adelides
837,4535.71,29,9228,837.0,Adelidia
838,7201.7699999999995,23,195,838.0,Adelidio
839,5687.84,25,509,839.0,Adeliene
840,7599.45,24,553,840.0,Adelilson
841,7144.89,32,36,841.0,Adelimar
842,5946.89,24,831,842.0,Adelin
843,8297.91,22,114,843.0,Adelina
844,7489.26,36,419,844.0,Adelinda
845,8642.52,38,155,845.0,Adeline
846,7578.03,31,163,846.0,Adelini
847,7257.51,28,271,847.0,Adelino
848,8114.26,34,54,848.0,Adelio
849,6678.05,18,50,849.0,Adelipio
850,6034.3,29,584,850.0,Adelir
851,8240.86,36,118,851.0,Adelira
852,9924.619999999999,27,1653,852.0,Adelires
853,8074.07,37,25,853.0,Adeliria
854,9102.75,34,55,854.0,Adelirio
855,10052.84,31,245,855.0,Adelis
856,9349.73,37,5773,856.0,Adelisa
857,9964.5,40,314,857.0,Adelise
858,9139.8,31,196,858.0,Adelisia
859,11206.38,40,145,859.0,Adelisio
860,8389.85,41,350,860.0,Adelison
861,7218.75,29,268,861.0,Adelita
862,8280.53,38,9377,862.0,Adelite
863,11651.92,44,723,863.0,Adelito
864,7816.13,27,844,864.0,Adeliton
865,9651.31,47,317,865.0,Adeliz
866,4313.93,26,265,866.0,Adeliza
867,8368.65,31,9,867.0,Adelize
868,6373.0599999999995,21,457,868.0,Adelizio
869,6077.67,31,1697,869.0,Adelle
870,8642.27,26,0,870.0,Adelli
871,9342.03,33,400,871.0,Adelly
872,7712.53,30,17,872.0,Adelma
873,7550.53,32,97,873.0,Adelmair
874,5061.4800000000005,24,90,874.0,Adelman
875,7638.11,34,63,875.0,Adelmar
876,6526.3099999999995,28,144,876.0,Adelmara
877,6080.87,34,615,877.0,Adelmaria
878,12390.43,41,120,878.0,Adelmario
879,7949.0199999999995,29,222,879.0,Adelmi
880,7634.07,40,1219,880.0,Adelmir
881,6059.78,29,179,881.0,Adelmira
882,5951.3099999999995,31,401,882.0,Adelmiro
883,5933.4,24,1158,883.0,Adelmo
884,7160.98,30,101,884.0,Adelmon
885,5580.34,27,501,885.0,Adelna
886,4325.61,20,668,886.0,Adelnice
887,7792.68,27,146,887.0,Adeloir
888,4947.78,24,719,888.0,Adelon
889,5016.91,28,636,889.0,Adelor
890,8809.48,24,4475,890.0,Adelque
891,5360.83,22,682,891.0,Adelqui
892,7473.96,34,62,892.0,Adelsa
893,7219.37,25,1194,893.0,Adelsimar
894,7286.93,29,142,894.0,Adelsino
895,9225.539999999999,32,460,895.0,Adelsio
896,7297.35,29,193,896.0,Adelso
897,5096.1900000000005,24,271,897.0,Adelsom
898,8671.73,38,67,898.0,Adelson
899,5093.13,27,467,899.0,Adelsso
900,6864.599999999999,27,18,900.0,Adelsson
901,16892.38,42,476,901.0,Adelta
902,5381.5199999999995,16,113,902.0,Adeltina
903,9015.55,36,321,903.0,Adeltino
904,10608.14,36,9518,904.0,Adelto
905,8245.47,26,63,905.0,Adelton
906,6479.74,24,2671,906.0,Adelucia
907,10312.59,37,417,907.0,Adelucio
908,12629.71,43,0,908.0,Adelurdes
909,6542.12,24,438,909.0,Adeluzia
910,6437.09,30,338,910.0,Adelva
911,5883.84,31,43,911.0,Adelvair
912,7309.98,26,165,912.0,Adelvam
913,7158.6900000000005,28,563,913.0,Adelvan
914,9261.470000000001,35,30,914.0,Adelvana
915,5069.97,25,156,915.0,Adelvando
916,8168.71,42,42,916.0,Adelvandro
917,9473.289999999999,28,24,917.0,Adelvane
918,5880.27,28,124,918.0,Adelvani
919,6781.7,30,1263,919.0,Adelvania
920,5082.5,20,292,920.0,Adelvanio
921,5840.77,24,100,921.0,Adelvanir
922,5306.09,23,8,922.0,Adelvano
923,6702.86,28,456,923.0,Adelvar
924,5962.27,24,390,924.0,Adelvina
925,10642.67,38,153,925.0,Adelvino
926,5816.48,23,209,926.0,Adelvira
927,5928.53,30,644,927.0,Adelvito
928,5151.71,26,265,928.0,Adelvo
929,7703.71,35,277,929.0,Adely
930,9630.88,27,113,930.0,Adelza
931,6005.179999999999,23,333,931.0,Adelzira
932,10931.34,36,380,932.0,Adelziro
933,8666.34,36,227,933.0,Adelzita
934,5064.34,32,424,934.0,Adelzito
935,6120.35,24,159,935.0,Adelzo
936,7785.5199999999995,22,51,936.0,Adelzon
937,5826.3,25,490,937.0,Adelzuita
938,8960.67,29,131,938.0,Adem
939,5454.22,22,1822,939.0,Adema
940,8854.609999999999,40,163,940.0,Ademacio
941,8105.85,35,1713,941.0,Ademacir
942,7311.09,28,629,942.0,Ademael
943,8569.95,29,68,943.0,Ademailson
944,6130.93,27,272,944.0,Ademailton
945,10143.81,36,435,945.0,Ademair
946,5443.96,29,978,946.0,Ademaldo
947,9248.93,32,54,947.0,Ademar
948,9441.32,26,1253,948.0,Ademara
949,5429.99,26,557,949.0,Ademarcia
950,7617.76,32,244,950.0,Ademarcio
951,7115.27,32,323,951.0,Ademarcos
952,5821.95,30,379,952.0,Ademaria
953,7290.02,31,12,953.0,Ademarina
954,11754.94,32,63,954.0,Ademarino
955,5990.92,23,368,955.0,Ademario
956,7875.37,26,81,956.0,Ademaro
957,6937.22,27,137,957.0,Ademas
958,6101.62,20,136,958.0,Ademauro
959,8151.11,31,42,959.0,Ademax
960,6346.05,24,185,960.0,Ademerson
961,8787.7,30,119,961.0,Ademerval
962,7748.25,30,197,962.0,Ademes
963,7235.9400000000005,28,166,963.0,Ademetrio
964,6109.0199999999995,25,281,964.0,Ademi
965,7285.25,24,1829,965.0,Ademia
966,8678.92,23,566,966.0,Ademias
967,4742.2,23,61,967.0,Ademicio
968,6411.89,25,628,968.0,Ademil
969,10801.35,37,324,969.0,Ademila
970,5564.15,25,834,970.0,Ademilce
971,7403.16,27,787,971.0,Ademilda
972,6332.719999999999,27,224,972.0,Ademilde
973,7062.97,29,80,973.0,Ademildes
974,7112.81,31,485,974.0,Ademildo
975,6399.91,25,374,975.0,Ademilsa
976,11003.96,34,56,976.0,Ademilse
977,6930.19,32,150,977.0,Ademilso
978,7183.9800000000005,38,1402,978.0,Ademilsom
979,7275.12,33,1168,979.0,Ademilson
980,7398.59,31,22,980.0,Ademilta
981,8487.79,28,201,981.0,Ademilto
982,5721.45,30,9484,982.0,Ademiltom
983,7539.07,32,294,983.0,Ademilton
984,7464.99,29,231,984.0,Ademilza
985,7025.63,32,428,985.0,Ademim
986,8335.03,30,108,986.0,Ademio
987,5349.12,28,8,987.0,Ademir
988,8934.46,39,469,988.0,Ademira
989,10828.29,38,618,989.0,Ademirde
990,5734.099999999999,27,225,990.0,Ademirdes
991,5693.9,28,665,991.0,Ademires
992,7951.24,27,218,992.0,Ademirio
993,4150.27,21,119,993.0,Ademiro
994,8856.1,33,345,994.0,Ademirso
995,5686.66,28,788,995.0,Ademirson
996,6900.68,29,272,996.0,Ademirton
997,9101.97,24,957,997.0,Ademis
998,7924.4,33,2388,998.0,Ademisia
999,7096.59,25,64,999.0,Ademisio
1000,7480.6,28,59,1000.0,Ademison
1001,7034.71,36,187,1001.0,Ademisson
1002,4872.75,28,10,1002.0,Ademival
1003,8627.8,37,1,1003.0,Ademivaldo
1004,4651.0599999999995,28,51,1004.0,Ademor
1005,6337.03,29,660,1005.0,Ademy
1006,7516.04,32,45,1006.0,Ademyr
1007,7103.55,29,751,1007.0,Aden
1008,7630.69,27,161,1008.0,Adena
1009,8529.98,30,342,1009.0,Adenaide
1010,6005.8099999999995,26,390,1010.0,Adenailde
1011,5463.37,26,351,1011.0,Adenaildes
1012,8987.24,29,186,1012.0,Adenaildo
1013,6193.54,31,361,1013.0,Adenailson
1014,6567.610000000001,31,133,1014.0,Adenailton
1015,8243.77,34,398,1015.0,Adenair
1016,8317.75,33,254,1016.0,Adenal
1017,6550.46,30,206,1017.0,Adenaldo
1018,6551.56,22,479,1018.0,Adenalva
1019,9045.77,40,362,1019.0,Adenar
1020,5555.89,28,217,1020.0,Adenara
1021,9362.13,34,68,1021.0,Adenario
1022,9146.66,33,21,1022.0,Adenauer
1023,8639.63,34,175,1023.0,Adenei
1024,7855.69,37,258,1024.0,Adeneia
1025,8672.74,31,161,1025.0,Adeneide
1026,10258.34,37,66,1026.0,Adeneilson
1027,7854.79,32,319,1027.0,Adeneir
1028,11154.67,38,304,1028.0,Adenelson
1029,9052.38,32,256,1029.0,Adenes
1030,7990.46,34,352,1030.0,Adenesio
1031,7468.98,36,81,1031.0,Adenete
1032,10525.300000000001,37,98,1032.0,Adeneval
1033,6849.28,28,186,1033.0,Adenevaldo
1034,8094.48,40,361,1034.0,Adeni
1035,9970.67,34,333,1035.0,Adenia
1036,9947.8,34,131,1036.0,Adenias
1037,5993.62,27,220,1037.0,Adenice
1038,6504.58,32,433,1038.0,Adenicia
1039,8761.29,34,134,1039.0,Adenicio
1040,7849.5,26,1395,1040.0,Adenielson
1041,5288.8099999999995,23,321,1041.0,Adenil
1042,9263.89,29,717,1042.0,Adenila
1043,4894.37,22,374,1043.0,Adenilca
1044,10245.82,35,459,1044.0,Adenilce
1045,5142.79,24,167,1045.0,Adenilcia
1046,8280.54,32,232,1046.0,Adenilda
1047,7893.13,26,6971,1047.0,Adenilde
1048,10697.67,39,192,1048.0,Adenildes
1049,10444.93,35,163,1049.0,Adenildo
1050,4031.45,14,533,1050.0,Adenildon
1051,8274.1,27,19,1051.0,Adenilma
1052,7124.89,26,81,1052.0,Adenilo
1053,9678.15,37,7667,1053.0,Adenilsa
1054,8819.78,33,322,1054.0,Adenilse
1055,6833.51,27,199,1055.0,Adenilso
1056,5301.08,25,13,1056.0,Adenilson
1057,6279.09,31,232,1057.0,Adenilta
1058,9399.960000000001,30,364,1058.0,Adenilto
1059,5693.280000000001,24,809,1059.0,Adeniltom
1060,9625.279999999999,32,90,1060.0,Adenilton
1061,7669.4,30,18,1061.0,Adenilva
1062,5577.34,25,196,1062.0,Adenilza
1063,8127.95,27,414,1063.0,Adenilze
1064,7061.17,26,207,1064.0,Adenilzo
1065,7635.34,32,194,1065.0,Adenio
1066,9547.21,31,183,1066.0,Adenir
1067,4386.26,29,86,1067.0,Adenira
1068,7854.51,35,430,1068.0,Adeniro
1069,8318.79,35,5858,1069.0,Adenirson
1070,5734.69,26,244,1070.0,Adenis
1071,6827.09,34,127,1071.0,Adenisa
1072,7115.9,31,227,1072.0,Adenise
1073,7605.5,26,54,1073.0,Adenisia
1074,8493.94,30,330,1074.0,Adenisio
1075,8918.57,38,5439,1075.0,Adeniso
1076,7052.71,26,83,1076.0,Adenisse
1077,10004.09,30,456,1077.0,Adenisson
1078,10150.710000000001,35,456,1078.0,Adenita
1079,6402.96,24,614,1079.0,Adenito
1080,6212.32,25,148,1080.0,Adenival
1081,10506.359999999999,34,234,1081.0,Adenivaldo
1082,7187.76,31,31,1082.0,Adeniz
1083,5986.22,29,374,1083.0,Adeniza
1084,6869.99,28,976,1084.0,Adenize
1085,5529.76,29,171,1085.0,Adenizia
1086,7698.69,34,389,1086.0,Adenizio
1087,8281.24,30,501,1087.0,Adeno
1088,9816.11,35,233,1088.0,Adenoalda
1089,6928.2699999999995,33,311,1089.0,Adenoaldo
1090,9465.33,38,374,1090.0,Adenoir
1091,5444.07,28,2,1091.0,Adenolia
1092,5655.12,27,274,1092.0,Adenor
1093,4327.37,26,387,1093.0,Adenora
1094,4941.79,24,213,1094.0,Adenoura
1095,8533.11,31,561,1095.0,Adenubia
1096,5347.15,27,31,1096.0,Adenusia
1097,6518.73,27,5,1097.0,Adenuzia
1098,6574.84,28,657,1098.0,Adeny
1099,10598.14,37,119,1099.0,Adenyr
1100,6970.28,26,374,1100.0,Adeodata
1101,5819.72,26,385,1101.0,Adeodato
1102,5882.2699999999995,23,852,1102.0,Adeon
1103,5057.29,29,262,1103.0,Adeone
1104,8700.3,28,853,1104.0,Adeones
1105,8061.94,23,5,1105.0,Adeonis
1106,5487.45,24,555,1106.0,Adeovaldo
1107,5514.82,19,1337,1107.0,Ader
1108,6961.99,30,54,1108.0,Aderalda
1109,7065.9400000000005,29,258,1109.0,Aderaldo
1110,8190.910000000001,34,335,1110.0,Aderaudo
1111,6986.83,29,764,1111.0,Aderbal
1112,7347.58,26,838,1112.0,Aderbaldo
1113,8365.16,33,144,1113.0,Aderban
1114,11039.08,36,197,1114.0,Aderci
1115,9085.18,27,763,1115.0,Adercia
1116,8990.45,30,31,1116.0,Adercides
1117,5174.55,22,515,1117.0,Adercilia
1118,7041.96,31,5785,1118.0,Adercina
1119,9934.76,31,124,1119.0,Adercino
1120,5133.23,23,123,1120.0,Adercio
1121,6941.3,28,511,1121.0,Adercir
1122,7801.16,34,215,1122.0,Aderco
1123,6291.22,27,154,1123.0,Adercy
1124,9923.11,32,132,1124.0,Aderi
1125,5052.72,25,24,1125.0,Aderiana
1126,6222.78,22,85,1126.0,Aderiane
1127,7380.01,30,108,1127.0,Aderico
1128,6998.5599999999995,28,748,1128.0,Aderildo
1129,4967.08,32,361,1129.0,Aderilson
1130,7340.08,32,88,1130.0,Aderilto
1131,8677.27,34,80,1131.0,Aderilton
1132,7537.15,29,688,1132.0,Aderinaldo
1133,4682.99,22,618,1133.0,Aderino
1134,9249.0,32,109,1134.0,Aderio
1135,7690.41,31,126,1135.0,Aderisvaldo
1136,7950.26,27,572,1136.0,Aderita
1137,6744.7699999999995,26,411,1137.0,Aderito
1138,6778.08,30,66,1138.0,Aderiton
1139,7593.81,28,291,1139.0,Aderival
1140,5794.889999999999,31,520,1140.0,Aderivaldo
1141,4375.93,22,947,1141.0,Aderivan
1142,10025.33,34,430,1142.0,Aderivania
1143,7835.28,25,325,1143.0,Aderlaine
1144,10998.64,32,170,1144.0,Aderlam
1145,5295.76,20,1061,1145.0,Aderlan
1146,5341.84,26,23,1146.0,Aderlande
1147,8097.219999999999,29,470,1147.0,Aderlandia
1148,6389.83,28,123,1148.0,Aderlandio
1149,8982.75,34,14,1149.0,Aderlando
1150,8076.85,35,942,1150.0,Aderlane
1151,8892.15,27,24,1151.0,Aderlange
1152,6939.26,25,894,1152.0,Aderlani
1153,8485.0,33,481,1153.0,Aderlania
1154,8243.16,34,40,1154.0,Aderlanio
1155,7710.02,29,217,1155.0,Aderlano
1156,7267.65,28,502,1156.0,Aderlei
1157,11174.52,41,1701,1157.0,Aderleia
1158,6697.5,30,560,1158.0,Aderlene
1159,5915.94,22,1048,1159.0,Aderley
1160,7802.88,31,1,1160.0,Aderli
1161,7819.04,30,243,1161.0,Aderlina
1162,9245.77,27,165,1162.0,Aderlinda
1163,4082.36,21,1251,1163.0,Aderlindo
1164,10016.0,41,0,1164.0,Aderlino
1165,4971.24,26,59,1165.0,Aderlita
1166,9213.87,32,11,1166.0,Aderlon
1167,8350.35,28,1001,1167.0,Aderlucio
1168,8144.9400000000005,25,500,1168.0,Aderly
1169,7288.13,27,458,1169.0,Aderman
1170,6437.01,28,256,1170.0,Adermo
1171,5473.61,23,181,1171.0,Adernaldo
1172,9380.13,35,339,1172.0,Adernil
1173,6976.55,32,27,1173.0,Adernival
1174,5862.15,26,67,1174.0,Adernoel
1175,8968.07,33,124,1175.0,Aderon
1176,9062.26,35,276,1176.0,Adersio
1177,7297.03,35,84,1177.0,Aderso
1178,6341.94,24,97,1178.0,Aderson
1179,9775.1,37,19,1179.0,Aderval
1180,9210.18,32,1221,1180.0,Adervaldo
1181,12284.02,39,309,1181.0,Adervan
1182,5969.389999999999,26,132,1182.0,Adervando
1183,7835.79,27,52,1183.0,Adervania
1184,4750.15,22,342,1184.0,Adervanio
1185,7889.11,31,997,1185.0,Ades
1186,8591.49,27,143,1186.0,Adesi
1187,7024.29,28,7769,1187.0,Adesia
1188,6096.3,20,217,1188.0,Adesildo
1189,8610.26,25,450,1189.0,Adesino
1190,4653.12,23,39,1190.0,Adesio
1191,9885.28,34,555,1191.0,Adesir
1192,7566.13,31,18,1192.0,Adeson
1193,11041.06,37,489,1193.0,Adessandra
1194,10563.98,34,52,1194.0,Adessandro
1195,8941.45,34,271,1195.0,Adessio
1196,7366.42,27,6848,1196.0,Adesson
1197,9343.2,32,154,1197.0,Adesvaldo
1198,9068.11,34,169,1198.0,Adete
1199,4701.03,19,894,1199.0,Adetino
1200,4186.55,26,399,1200.0,Adeu
1201,7711.51,27,359,1201.0,Adeuma
1202,10088.51,34,78,1202.0,Adeumar
1203,10651.28,38,45,1203.0,Adeusa
1204,9709.7,38,25,1204.0,Adeusita
1205,5387.7699999999995,33,1308,1205.0,Adeuvaldo
1206,6228.06,24,6829,1206.0,Adeuvan
1207,6084.88,29,322,1207.0,Adeuzuita
1208,8769.03,25,31,1208.0,Adeva
1209,6185.58,27,403,1209.0,Adevail
1210,7984.71,24,512,1210.0,Adevailton
1211,10579.24,41,377,1211.0,Adevair
1212,8463.23,29,317,1212.0,Adeval
1213,9752.79,41,256,1213.0,Adevalcir
1214,7195.84,27,96,1214.0,Adevalda
1215,6585.110000000001,22,53,1215.0,Adevaldir
1216,7243.0,31,199,1216.0,Adevaldo
1217,4473.43,27,56,1217.0,Adevalmir
1218,10436.78,39,4,1218.0,Adevalter
1219,7961.13,28,55,1219.0,Adevalto
1220,8483.22,27,155,1220.0,Adevan
1221,6125.21,33,224,1221.0,Adevanda
1222,7603.7,32,202,1222.0,Adevande
1223,7718.25,28,268,1223.0,Adevando
1224,5758.08,24,128,1224.0,Adevandro
1225,6071.58,21,838,1225.0,Adevane
1226,5974.41,32,7,1226.0,Adevani
1227,8214.7,36,216,1227.0,Adevania
1228,5948.99,25,122,1228.0,Adevanice
1229,6487.81,29,81,1229.0,Adevanil
1230,6548.79,30,101,1230.0,Adevanilda
1231,8494.63,36,25,1231.0,Adevanilde
1232,6384.9,23,854,1232.0,Adevanildo
1233,3356.07,18,414,1233.0,Adevanilson
1234,9797.02,35,779,1234.0,Adevanilton
1235,7209.15,31,1023,1235.0,Adevanio
1236,8909.8,35,92,1236.0,Adevanir
1237,5266.63,24,10,1237.0,Adevanira
1238,6369.23,29,9702,1238.0,Adevano
1239,7672.59,29,303,1239.0,Adevar
1240,8481.83,28,34,1240.0,Adevenil
1241,7665.71,32,343,1241.0,Adevenir
1242,4802.3,24,845,1242.0,Adeventino
1243,7191.0599999999995,28,160,1243.0,Adeverson
1244,8775.99,38,237,1244.0,Adevilma
1245,10715.57,33,27,1245.0,Adevilson
1246,9519.15,32,158,1246.0,Adevilton
1247,8672.01,36,169,1247.0,Adevina
1248,10645.43,40,274,1248.0,Adevino
1249,8970.56,35,149,1249.0,Adevir
1250,6744.47,25,495,1250.0,Adevita
1251,12252.25,38,1334,1251.0,Adey
1252,7302.19,30,283,1252.0,Adeylson
1253,8113.639999999999,37,8,1253.0,Adezi
1254,9025.93,33,2,1254.0,Adezia
1255,9098.05,32,392,1255.0,Adezil
1256,7449.6,29,264,1256.0,Adezilda
1257,6109.29,30,85,1257.0,Adezildo
1258,7347.93,31,232,1258.0,Adezilio
1259,7183.15,22,342,1259.0,Adezio
1260,7144.96,30,78,1260.0,Adezuita
1261,11399.04,30,1686,1261.0,Adgar
1262,10135.95,33,155,1262.0,Adgelson
1263,4700.53,22,418,1263.0,Adgerson
1264,9302.18,32,569,1264.0,Adgildo
1265,6038.89,32,15,1265.0,Adgilson
1266,6613.73,28,2032,1266.0,Adgina
1267,8678.9,32,487,1267.0,Adgmar
1268,8507.55,38,396,1268.0,Adguimar
1269,7541.21,41,67,1269.0,Adha
1270,6675.01,22,805,1270.0,Adham
1271,6197.98,30,804,1271.0,Adhan
1272,8777.08,38,818,1272.0,Adhara
1273,8829.08,30,53,1273.0,Adhemar
